YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2015,1,19,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.74,-2.84,0.45,3.91,63.88,0.0,81.4,1.44,1.87
2015,1,19,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.49,-3.45,0.01,3.72,62.19,0.0,81.36,1.59,359.72
2015,1,20,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.04,-4.22,-0.6,3.54,60.75,0.0,81.3,1.8,357.51
2015,1,20,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.14,-4.95,-1.4,3.36,61.25,0.0,81.27,2.13,358.1
2015,1,20,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.65,-5.81,-2.08,3.11,59.12,0.0,81.21,2.46,2.18
2015,1,20,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.45,-6.87,-2.71,2.87,54.81,0.0,81.16,2.75,3.09
2015,1,20,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.07,-7.94,-3.43,2.62,51.31,0.0,81.14,3.03,5.18
2015,1,20,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.76,-8.83,-4.03,2.38,48.5,0.0,81.15,3.25,7.31
2015,1,20,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.5,-9.62,-4.56,2.26,46.06,0.0,81.21,3.41,8.43
2015,1,20,7,38.85,0.43,35.83,0.14,86.3,12.8,13.1,1.52,0.01,0.02,1.11,-8.79,-3.84,2.44,47.75,0.0,81.28,3.53,9.82
2015,1,20,8,201.11,0.55,231.92,0.14,74.98,80.38,93.23,9.04,0.06,0.33,5.9,-4.35,0.77,3.6,50.38,0.0,81.37,3.36,12.36
2015,1,20,9,362.58,0.6,427.75,0.05,64.51,149.27,176.48,17.96,0.27,1.3,9.94,-6.96,1.48,2.75,29.5,0.0,81.48,2.04,348.3
2015,1,20,10,500.41,0.63,589.73,0.06,55.84,206.92,245.9,25.86,0.52,2.58,12.63,-5.92,3.36,3.05,27.06,0.0,81.55,1.82,253.82
2015,1,20,11,669.85,0.74,704.05,0.09,49.94,281.6,297.17,36.23,0.84,4.23,13.73,-5.21,4.26,3.23,27.06,0.0,81.54,3.18,235.1
2015,1,20,12,727.61,0.77,752.3,0.09,47.86,308.65,320.67,40.3,0.99,4.98,13.85,-4.02,4.92,3.54,29.5,0.0,81.48,4.28,228.77
2015,1,20,13,674.51,0.75,710.73,0.09,50.08,285.38,303.05,36.89,0.86,4.27,13.44,-3.09,5.18,3.85,32.38,0.0,81.42,4.4,229.1
2015,1,20,14,559.23,0.71,600.17,0.09,56.09,236.8,255.35,29.83,0.59,2.95,12.89,-2.58,5.15,3.97,34.81,0.0,81.38,4.29,231.96
2015,1,20,15,406.44,0.68,429.58,0.08,64.83,169.85,180.98,20.12,0.28,1.4,11.84,-2.19,4.83,4.09,38.38,0.0,81.37,3.94,232.81
2015,1,20,16,216.77,0.61,225.33,0.14,75.35,87.95,92.55,9.55,0.06,0.33,9.94,-1.09,4.42,4.39,46.81,0.0,81.37,2.88,235.62
2015,1,20,17,35.88,0.43,32.5,0.14,86.61,12.02,12.17,1.41,0.01,0.02,6.48,-0.73,2.87,4.58,61.75,0.0,81.39,1.11,249.4
2015,1,20,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.22,-1.78,1.72,4.21,61.94,0.0,81.43,0.86,331.35
2015,1,20,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.78,-2.28,1.25,4.03,61.5,0.0,81.48,1.37,355.1
2015,1,20,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.74,-3.1,0.82,3.85,58.31,0.0,81.53,1.65,1.36
2015,1,20,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.86,-3.97,0.44,3.6,54.31,0.0,81.55,1.73,5.19
2015,1,20,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.07,-4.85,0.11,3.36,50.12,0.0,81.56,1.79,7.28
2015,1,20,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.26,-5.74,-0.24,3.11,46.12,0.0,81.53,1.8,8.48
2015,1,21,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.55,-6.7,-0.58,2.93,41.88,0.0,81.5,1.7,5.53
2015,1,21,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.75,-7.68,-0.97,2.69,38.19,0.0,81.49,1.55,359.71
2015,1,21,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.56,-8.49,-1.46,2.5,36.25,0.0,81.47,1.58,1.13
2015,1,21,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.17,-9.11,-1.97,2.38,35.19,0.0,81.42,1.68,5.6
2015,1,21,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.77,-9.7,-2.47,2.26,34.12,0.0,81.4,1.74,7.98
2015,1,21,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.87,-10.56,-2.84,2.08,31.31,0.0,81.42,1.9,10.66
2015,1,21,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.74,-11.35,-3.31,1.89,29.31,0.0,81.47,2.02,10.92
2015,1,21,7,44.15,0.48,40.95,0.13,86.27,15.1,15.35,1.65,0.01,0.02,5.29,-10.56,-2.64,2.08,30.31,0.0,81.53,2.04,9.25
2015,1,21,8,246.64,0.67,243.08,0.14,74.91,101.92,102.4,10.67,0.08,0.38,8.44,-2.51,2.97,4.09,48.5,0.0,81.61,1.63,4.95
2015,1,21,9,445.61,0.73,446.65,0.1,64.4,188.08,191.8,22.2,0.33,1.62,12.44,-6.7,2.87,2.87,25.88,0.0,81.7,0.96,331.76
2015,1,21,10,614.54,0.77,613.3,0.11,55.69,263.52,265.77,33.09,0.68,3.35,14.33,-6.19,4.07,2.99,23.94,0.0,81.73,1.64,228.48
2015,1,21,11,720.55,0.8,715.17,0.11,49.75,310.12,310.42,39.99,0.96,4.77,15.19,-4.98,5.11,3.3,24.94,0.0,81.71,2.71,216.57
2015,1,21,12,746.8,0.79,743.15,0.12,47.64,321.73,321.88,41.67,1.05,5.23,15.37,-3.86,5.76,3.6,26.81,0.0,81.66,3.28,214.9
2015,1,21,13,680.96,0.75,705.38,0.1,49.85,292.9,305.58,37.86,0.91,4.6,15.18,-3.26,5.96,3.78,28.5,0.0,81.61,3.35,214.06
2015,1,21,14,563.81,0.71,600.35,0.1,55.87,242.5,259.85,30.7,0.63,3.15,14.62,-2.89,5.87,3.85,30.38,0.0,81.58,3.12,214.69
2015,1,21,15,400.35,0.66,436.88,0.09,64.62,169.83,188.35,20.41,0.3,1.5,13.6,-2.62,5.49,3.97,33.12,0.0,81.56,2.66,217.95
2015,1,21,16,220.58,0.61,233.15,0.14,75.17,91.98,98.73,10.12,0.08,0.38,11.74,-1.06,5.34,4.46,42.31,0.0,81.55,1.86,223.13
2015,1,21,17,37.5,0.44,36.38,0.14,86.48,13.05,13.88,1.49,0.01,0.02,8.65,-0.74,3.96,4.64,53.75,0.0,81.57,0.76,250.82
2015,1,21,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.75,-1.77,2.49,4.21,55.88,0.0,81.6,1.18,359.62
2015,1,21,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.73,-2.39,1.67,4.03,57.44,0.0,81.64,1.87,12.3
2015,1,21,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.51,-3.56,0.98,3.72,53.94,0.0,81.66,2.01,13.93
2015,1,21,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.74,-4.92,0.4,3.36,48.31,0.0,81.67,1.92,11.26
2015,1,21,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.9,-6.1,-0.1,3.11,43.69,0.0,81.66,1.81,7.68
2015,1,21,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.94,-7.12,-0.59,2.87,40.12,0.0,81.62,1.77,5.33
2015,1,22,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.94,-8.19,-1.13,2.62,36.88,0.0,81.57,1.75,5.12
2015,1,22,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.74,-9.12,-1.69,2.44,34.5,0.0,81.53,1.82,6.67
2015,1,22,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.4,-9.9,-2.25,2.26,32.75,0.0,81.48,1.94,6.7
2015,1,22,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.01,-10.7,-2.85,2.08,31.19,0.0,81.42,2.05,4.82
2015,1,22,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.49,-11.33,-3.42,1.95,30.12,0.0,81.38,2.17,2.89
2015,1,22,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.04,-11.92,-3.94,1.83,29.06,0.0,81.36,2.32,4.06
2015,1,22,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.71,-12.49,-4.39,1.71,28.0,0.0,81.39,2.47,4.18
2015,1,22,7,40.89,0.44,41.42,0.14,86.22,14.52,15.7,1.7,0.01,0.02,4.29,-11.14,-3.42,1.95,30.56,0.0,81.43,2.42,1.67
2015,1,22,8,235.62,0.64,242.4,0.14,74.82,97.83,102.5,10.52,0.09,0.4,8.14,-2.76,2.69,4.03,48.38,0.0,81.5,1.84,355.86
2015,1,22,9,433.96,0.71,448.4,0.1,64.28,184.25,193.48,22.01,0.34,1.67,12.06,-6.89,2.58,2.81,25.94,0.0,81.57,1.51,326.64
2015,1,22,10,585.28,0.73,609.02,0.13,55.53,250.42,263.52,31.8,0.68,3.38,14.17,-5.59,4.3,3.11,25.0,0.0,81.62,2.15,238.96
2015,1,22,11,673.19,0.74,707.4,0.1,49.56,290.02,306.42,37.54,0.94,4.75,15.08,-4.27,5.4,3.42,26.12,0.0,81.61,3.05,220.54
2015,1,22,12,689.67,0.73,723.83,0.09,47.42,296.5,311.85,38.16,0.98,5.05,15.33,-3.16,6.09,3.72,28.0,0.0,81.54,3.46,214.7
2015,1,22,13,653.3,0.72,685.25,0.13,49.62,279.05,294.98,35.64,0.88,4.42,15.19,-2.56,6.32,3.91,29.56,0.0,81.46,3.41,212.16
2015,1,22,14,522.37,0.66,580.2,0.13,55.64,222.98,249.3,27.97,0.59,2.98,14.76,-2.2,6.27,4.03,31.25,0.0,81.41,3.2,211.63
2015,1,22,15,374.0,0.62,416.95,0.07,64.42,158.27,178.27,19.05,0.3,1.48,13.73,-1.91,5.91,4.09,34.19,0.0,81.37,2.93,214.45
2015,1,22,16,181.54,0.5,218.85,0.14,74.98,75.92,91.6,8.95,0.07,0.35,11.75,-0.11,5.82,4.76,44.94,0.0,81.36,2.09,220.0
2015,1,22,17,32.03,0.36,33.4,0.13,86.35,11.5,13.1,1.43,0.01,0.02,8.77,0.25,4.51,4.88,56.44,0.0,81.38,1.12,238.97
2015,1,22,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.43,-1.09,3.17,4.39,55.38,0.0,81.41,0.81,341.92
2015,1,22,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.65,-1.38,2.63,4.27,57.19,0.0,81.45,1.41,14.11
2015,1,22,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.46,-1.98,2.24,4.09,55.5,0.0,81.46,1.38,17.82
2015,1,22,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.57,-2.55,2.01,3.97,53.19,0.0,81.48,1.0,8.58
2015,1,22,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.23,-2.75,1.73,3.91,53.94,0.0,81.47,0.87,356.39
2015,1,22,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.15,-2.66,1.74,3.91,54.38,0.0,81.44,0.96,352.99
2015,1,23,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.65,-2.45,1.6,3.97,56.75,0.0,81.4,1.16,353.79
2015,1,23,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,-2.35,1.27,3.97,60.06,0.02,81.38,1.49,4.21
2015,1,23,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.26,-2.27,1.0,4.03,63.06,0.02,81.34,1.88,14.67
2015,1,23,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.95,-2.06,0.94,4.09,65.38,0.03,81.28,2.13,19.23
2015,1,23,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.87,-2.07,0.9,4.09,65.62,0.01,81.22,2.17,23.14
2015,1,23,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.1,-2.12,0.99,4.03,64.38,0.0,81.19,2.05,26.47
2015,1,23,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.23,-2.65,0.79,3.91,61.12,0.0,81.2,1.99,29.88
2015,1,23,7,36.91,0.39,39.6,0.14,86.16,13.6,15.5,1.62,0.01,0.02,4.98,-2.31,1.33,3.97,59.69,0.0,81.23,1.77,29.96
2015,1,23,8,214.92,0.58,238.6,0.14,74.73,91.17,102.55,10.21,0.09,0.4,7.91,1.33,4.62,5.31,65.06,0.0,81.29,1.19,38.07
2015,1,23,9,405.5,0.66,442.52,0.09,64.16,174.17,192.8,21.16,0.34,1.67,10.91,-1.15,4.88,4.33,43.44,0.0,81.36,0.44,190.12
2015,1,23,10,553.65,0.7,604.98,0.1,55.38,239.83,263.88,30.59,0.66,3.33,12.36,-1.2,5.58,4.33,39.25,0.0,81.42,2.54,221.88
2015,1,23,11,677.27,0.74,710.08,0.13,49.36,293.67,309.48,38.12,0.96,4.92,12.98,-0.62,6.18,4.52,39.44,0.01,81.42,3.41,228.25
2015,1,23,12,661.22,0.7,717.95,0.13,47.19,284.85,308.98,36.55,0.96,5.02,12.93,0.08,6.51,4.76,41.62,0.01,81.36,3.13,232.41
2015,1,23,13,624.8,0.68,683.05,0.09,49.38,269.2,294.5,34.51,0.86,4.4,12.73,0.65,6.69,4.94,43.94,0.04,81.25,2.47,230.01
2015,1,23,14,548.22,0.69,583.27,0.13,55.41,234.4,251.15,29.16,0.62,3.12,12.64,1.07,6.86,5.13,45.62,0.1,81.18,2.44,222.67
2015,1,23,15,383.12,0.62,423.95,0.08,64.21,162.23,181.4,19.6,0.31,1.55,11.96,1.3,6.63,5.25,48.69,0.09,81.15,2.46,224.61
2015,1,23,16,186.97,0.51,226.77,0.14,74.79,77.52,94.83,9.4,0.08,0.4,10.64,2.43,6.54,5.74,58.38,0.05,81.15,1.81,231.49
2015,1,23,17,34.66,0.38,36.9,0.13,86.21,12.23,14.25,1.48,0.01,0.02,8.55,2.25,5.4,5.68,66.44,0.03,81.16,0.94,257.47
2015,1,23,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.17,1.19,4.18,5.25,67.06,0.0,81.19,0.91,335.64
2015,1,23,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.3,0.71,3.51,5.07,68.75,0.0,81.23,1.41,5.71
2015,1,23,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.6,0.03,2.82,4.82,68.56,0.0,81.26,1.72,16.37
2015,1,23,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.23,-0.79,2.22,4.52,66.19,0.0,81.27,1.86,21.18
2015,1,23,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.98,-1.67,1.66,4.21,63.06,0.0,81.25,1.94,23.26
2015,1,23,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.02,-2.54,1.24,3.97,58.81,0.0,81.22,1.87,18.81
2015,1,24,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,-3.28,0.8,3.72,56.12,0.0,81.2,1.85,12.21
2015,1,24,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.42,-3.77,0.33,3.6,55.81,0.0,81.17,1.99,12.67
2015,1,24,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.29,-0.14,3.48,55.19,0.0,81.13,2.13,14.04
2015,1,24,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.65,-5.0,-0.67,3.3,53.56,0.0,81.09,2.22,13.25
2015,1,24,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.27,-5.87,-1.3,3.05,51.62,0.0,81.08,2.31,10.93
2015,1,24,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.88,-6.9,-2.01,2.87,49.25,0.0,81.1,2.4,8.97
2015,1,24,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.49,-8.04,-2.77,2.62,46.5,0.0,81.16,2.51,8.23
2015,1,24,7,49.04,0.52,48.0,0.15,86.11,16.6,17.4,1.76,0.01,0.02,3.06,-7.5,-2.22,2.75,47.19,0.0,81.22,2.47,6.9
2015,1,24,8,249.0,0.67,263.88,0.14,74.64,102.17,109.7,11.09,0.08,0.38,7.26,-2.53,2.37,4.15,53.38,0.0,81.29,2.03,3.09
2015,1,24,9,444.62,0.73,475.5,0.11,64.03,185.08,201.38,22.46,0.32,1.6,11.11,-6.5,2.3,3.05,30.38,0.0,81.37,1.55,313.36
2015,1,24,10,591.91,0.74,642.83,0.11,55.21,249.33,273.23,32.22,0.66,3.25,12.92,-5.71,3.6,3.23,28.56,0.0,81.41,2.57,254.15
2015,1,24,11,738.23,0.8,738.05,0.11,49.16,315.67,317.17,40.9,0.95,4.65,13.81,-4.44,4.69,3.54,29.25,0.0,81.38,3.2,238.87
2015,1,24,12,746.55,0.78,773.55,0.11,46.95,318.98,331.25,41.97,1.03,5.15,14.23,-3.35,5.44,3.78,30.56,0.0,81.32,3.64,234.88
2015,1,24,13,709.49,0.77,741.33,0.11,49.14,302.38,316.65,39.5,0.92,4.62,14.23,-2.53,5.84,4.03,32.25,0.0,81.25,3.74,234.78
2015,1,24,14,564.04,0.7,636.35,0.12,55.19,240.05,271.73,30.95,0.62,3.12,13.88,-2.03,5.92,4.15,34.06,0.0,81.22,3.51,236.63
2015,1,24,15,422.62,0.69,471.42,0.12,64.0,177.5,200.58,21.75,0.32,1.55,13.17,-1.62,5.78,4.27,36.75,0.0,81.2,3.19,239.04
2015,1,24,16,220.55,0.59,262.6,0.14,74.6,91.33,109.73,10.59,0.08,0.38,11.7,-0.39,5.65,4.7,44.62,0.0,81.2,2.55,237.14
2015,1,24,17,41.98,0.44,48.55,0.13,86.08,14.85,17.77,1.77,0.01,0.02,8.38,1.12,4.76,5.31,62.44,0.0,81.22,1.4,241.29
2015,1,24,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.3,-0.18,3.56,4.76,60.94,0.0,81.27,0.76,299.45
2015,1,24,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.91,-0.62,3.15,4.64,60.75,0.0,81.32,1.1,0.81
2015,1,24,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.6,-1.32,2.64,4.46,59.25,0.0,81.34,1.31,13.79
2015,1,24,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.6,-2.1,2.25,4.21,56.25,0.0,81.39,1.24,3.26
2015,1,24,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.55,-2.74,1.9,4.03,53.94,0.0,81.42,1.23,3.64
2015,1,24,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.34,-3.31,1.51,3.85,52.44,0.0,81.4,1.23,9.52
2015,1,25,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.01,-3.99,1.01,3.66,51.0,0.0,81.37,1.23,9.16
2015,1,25,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.84,-4.68,0.58,3.48,48.88,0.0,81.34,1.2,358.13
2015,1,25,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.49,-5.33,0.08,3.3,47.62,0.0,81.31,1.35,348.62
2015,1,25,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.73,-5.93,-0.6,3.11,47.88,0.0,81.27,1.6,352.7
2015,1,25,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.33,-6.73,-1.2,2.93,45.94,0.0,81.23,1.82,358.03
2015,1,25,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.01,-7.63,-1.81,2.69,43.38,0.0,81.23,2.03,3.3
2015,1,25,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.51,-8.66,-2.57,2.5,41.12,0.0,81.27,2.28,7.1
2015,1,25,7,45.45,0.47,49.65,0.14,86.05,15.55,17.98,1.71,0.01,0.02,4.09,-8.24,-2.07,2.56,41.0,0.0,81.33,2.29,6.06
2015,1,25,8,233.87,0.62,265.12,0.14,74.54,96.17,110.45,10.63,0.07,0.35,8.15,-3.16,2.5,3.91,47.31,0.0,81.43,1.81,1.23
2015,1,25,9,422.77,0.69,474.45,0.1,63.9,177.55,201.45,21.72,0.3,1.52,11.66,-4.62,3.52,3.48,33.19,0.0,81.49,1.35,319.69
2015,1,25,10,577.52,0.72,639.52,0.1,55.04,243.45,272.67,31.31,0.62,3.08,13.54,-3.63,4.95,3.78,32.12,0.0,81.53,2.13,249.57
2015,1,25,11,647.61,0.7,733.7,0.1,48.94,277.77,316.6,36.25,0.83,4.1,14.48,-2.68,5.9,4.03,32.12,0.0,81.51,3.08,232.32
2015,1,25,12,689.68,0.72,763.75,0.11,46.71,297.12,328.27,39.01,0.94,4.7,14.89,-1.85,6.51,4.27,32.94,0.0,81.45,3.74,225.59
2015,1,25,13,641.13,0.7,728.42,0.11,48.89,274.45,311.8,35.94,0.83,4.15,14.73,-1.15,6.8,4.46,34.81,0.0,81.39,3.78,226.93
2015,1,25,14,569.48,0.7,623.62,0.11,54.95,240.4,265.73,30.73,0.61,3.02,14.26,-0.85,6.7,4.58,36.56,0.0,81.36,3.35,231.44
2015,1,25,15,411.2,0.66,457.95,0.1,63.79,172.45,193.73,21.02,0.3,1.48,13.44,-0.77,6.34,4.58,38.69,0.0,81.36,2.86,237.05
2015,1,25,16,218.0,0.58,250.52,0.14,74.41,88.65,103.4,9.92,0.07,0.33,12.0,0.14,6.07,4.94,45.81,0.0,81.37,2.12,240.23
2015,1,25,17,38.08,0.38,44.0,0.12,85.94,13.38,16.27,1.64,0.01,0.02,8.97,0.96,4.96,5.25,59.62,0.0,81.4,1.05,255.76
2015,1,25,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.41,-0.58,3.41,4.64,58.62,0.0,81.42,1.18,351.98
2015,1,25,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.15,-1.2,2.48,4.46,61.12,0.0,81.44,1.94,12.08
2015,1,25,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.83,-2.32,1.76,4.09,57.81,0.0,81.44,2.07,14.67
2015,1,25,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.95,-3.58,1.19,3.72,52.25,0.0,81.44,1.96,13.37
2015,1,25,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.01,-4.63,0.69,3.42,48.12,0.0,81.46,1.65,3.53
2015,1,25,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.2,-5.29,0.46,3.3,45.75,0.0,81.48,1.47,340.12
2015,1,26,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.9,-5.49,0.2,3.3,46.69,0.0,81.45,1.78,344.19
2015,1,26,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.46,-5.83,-0.18,3.23,46.5,0.0,81.36,2.18,3.9
2015,1,26,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.13,-6.37,-0.62,2.99,44.0,0.0,81.26,2.4,14.35
2015,1,26,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.02,-7.73,-1.35,2.62,39.44,0.0,81.21,2.24,11.47
2015,1,26,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.9,-8.32,-1.71,2.5,37.88,0.0,81.18,2.08,6.46
2015,1,26,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.91,-8.32,-1.7,2.5,37.81,0.0,81.21,1.93,2.55
2015,1,26,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.08,-7.95,-1.44,2.56,38.06,0.0,81.28,1.71,4.98
2015,1,26,7,23.69,0.24,43.67,0.11,85.98,8.48,17.3,1.16,0.0,0.02,5.62,-6.1,-0.24,2.99,42.56,0.0,81.35,1.53,7.34
2015,1,26,8,112.33,0.3,247.33,0.12,74.43,49.3,108.67,6.95,0.05,0.27,8.5,-1.16,3.67,4.46,52.12,0.0,81.43,1.21,8.18
2015,1,26,9,226.17,0.37,451.92,0.13,63.76,100.92,200.5,14.32,0.23,1.15,11.8,-3.99,3.9,3.48,32.88,0.0,81.47,1.3,0.34
