YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2021,7,27,16,207.25,504.17,0.27,0.2,54.68,93.88,223.2,13.46,0.3,1.48,8.33,4.76,6.55,9.7,78.12,0.17,55.44,2.02,167.47
2021,7,27,17,132.49,281.35,0.27,0.02,67.71,58.25,122.3,8.05,0.1,0.52,7.19,4.22,5.71,9.34,81.25,0.24,55.46,1.61,162.18
2021,7,27,18,58.02,96.27,0.26,0.2,80.05,24.6,40.4,3.41,0.02,0.08,6.01,3.88,4.94,9.09,86.25,0.85,55.5,1.13,166.06
2021,7,27,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.12,3.77,4.44,9.03,91.0,0.94,55.55,0.75,190.15
2021,7,27,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.82,3.7,4.26,8.97,92.38,0.87,55.57,0.52,194.88
2021,7,27,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.33,3.59,3.96,8.91,94.94,0.71,55.59,0.47,200.56
2021,7,27,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.88,3.29,3.58,8.73,95.88,0.47,55.61,0.34,218.45
2021,7,27,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.56,2.98,3.27,8.54,96.06,0.22,55.6,0.28,139.57
2021,7,28,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.07,2.63,2.85,8.3,96.94,0.06,55.58,0.31,113.39
2021,7,28,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.48,2.09,2.28,8.0,97.44,0.01,55.57,0.56,338.79
2021,7,28,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.81,1.4,1.61,7.63,97.31,0.01,55.56,1.04,20.2
2021,7,28,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.15,0.62,0.88,7.2,96.44,0.0,55.54,1.56,31.7
2021,7,28,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.56,-0.26,0.15,6.77,94.38,0.0,55.54,1.81,36.23
2021,7,28,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.24,-0.95,-0.36,6.41,91.81,0.0,55.54,1.82,40.12
2021,7,28,6,47.21,82.42,0.24,0.2,81.42,20.4,34.23,2.85,0.01,0.05,1.76,-0.18,0.8,6.77,87.0,0.01,55.56,1.76,36.16
2021,7,28,7,187.02,281.05,0.39,0.2,68.86,80.75,122.23,11.15,0.14,0.67,4.68,0.11,2.39,6.96,72.31,0.0,55.58,1.59,71.03
2021,7,28,8,334.65,504.88,0.45,0.2,55.85,148.85,223.88,21.0,0.45,2.23,7.5,0.13,3.81,6.96,59.62,0.0,55.6,2.44,124.45
2021,7,28,9,413.84,704.23,0.43,0.21,42.74,192.45,313.67,27.95,0.8,4.2,9.21,0.38,4.8,7.08,54.0,0.0,55.61,2.59,142.96
2021,7,28,10,407.13,863.6,0.35,0.21,29.77,190.12,385.2,28.16,0.94,4.6,10.48,0.94,5.72,7.39,51.62,0.01,55.62,2.59,157.07
2021,7,28,11,511.74,964.02,0.41,0.22,17.63,246.02,429.77,36.14,1.32,6.65,11.42,1.87,6.65,7.87,51.88,0.01,55.61,2.78,173.39
2021,7,28,12,577.01,1025.17,0.45,0.22,10.39,271.77,461.23,40.78,1.53,8.05,11.82,2.73,7.27,8.36,53.81,0.05,55.58,3.18,187.19
2021,7,28,13,662.04,999.4,0.52,0.18,16.73,312.25,448.77,46.23,1.7,8.7,11.7,3.46,7.58,8.85,57.25,0.11,55.54,3.59,197.37
2021,7,28,14,621.92,906.27,0.54,0.21,28.71,286.15,408.17,42.18,1.41,7.05,11.26,4.05,7.65,9.28,61.62,0.26,55.51,3.66,205.53
2021,7,28,15,431.12,752.12,0.44,0.21,41.66,198.67,339.48,29.52,0.85,4.5,10.62,4.37,7.49,9.46,65.69,0.43,55.48,3.3,210.94
2021,7,28,16,255.71,552.88,0.34,0.2,54.77,115.88,249.8,17.34,0.39,1.95,9.43,4.69,7.06,9.7,72.62,0.44,55.47,2.41,215.49
2021,7,28,17,117.34,331.12,0.23,0.2,67.8,51.67,149.23,7.72,0.1,0.5,7.17,3.8,5.49,9.09,79.38,0.36,55.47,1.01,214.3
2021,7,28,18,55.49,115.1,0.25,0.2,80.2,24.2,49.8,3.53,0.02,0.08,6.23,3.86,5.04,9.09,84.75,1.28,55.46,0.51,214.42
2021,7,28,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.88,4.65,5.26,9.58,91.75,1.3,55.47,0.92,222.24
2021,7,28,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.48,4.8,5.14,9.7,95.38,1.42,55.45,0.71,221.42
2021,7,28,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.86,4.52,4.69,9.52,97.75,1.57,55.44,0.85,225.37
2021,7,28,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.24,4.2,4.22,9.34,99.81,1.64,55.47,1.25,216.58
2021,7,28,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.19,3.01,3.1,8.54,98.75,1.62,55.48,1.31,206.87
2021,7,29,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.29,2.1,2.19,8.0,98.62,1.51,55.49,1.08,218.85
2021,7,29,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.02,1.65,1.83,7.75,97.19,1.27,55.49,0.78,244.46
2021,7,29,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.45,0.94,1.19,7.39,96.25,0.9,55.47,0.98,303.94
2021,7,29,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.31,0.63,0.98,7.2,95.12,0.62,55.47,1.5,338.64
2021,7,29,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.58,0.83,1.2,7.32,94.69,0.44,55.49,1.39,356.44
2021,7,29,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.47,0.7,1.08,7.26,94.56,0.32,55.51,1.55,13.97
2021,7,29,6,43.98,76.75,0.23,0.21,81.54,18.7,32.08,2.45,0.01,0.05,2.54,1.14,1.84,7.45,90.44,0.72,55.54,1.85,23.96
2021,7,29,7,201.58,271.52,0.42,0.2,68.95,86.05,117.52,11.62,0.14,0.7,4.73,1.59,3.15,7.69,80.0,0.58,55.58,1.75,44.46
2021,7,29,8,391.16,493.55,0.53,0.2,55.93,172.17,218.15,23.61,0.49,2.48,7.01,1.65,4.33,7.75,68.56,0.44,55.62,1.66,97.56
2021,7,29,9,559.77,692.92,0.58,0.21,42.82,249.98,308.35,34.66,0.97,5.15,8.37,1.58,4.98,7.69,62.12,0.35,55.63,2.12,125.56
2021,7,29,10,590.4,854.5,0.52,0.21,29.86,271.2,381.5,38.91,1.29,6.38,9.67,1.76,5.71,7.81,57.69,0.32,55.62,2.16,137.78
2021,7,29,11,545.63,960.48,0.44,0.21,17.77,257.08,429.35,37.5,1.35,6.88,10.75,2.19,6.47,8.06,55.31,0.33,55.61,2.24,152.54
2021,7,29,12,458.52,999.77,0.35,0.22,10.61,225.77,448.38,33.32,1.23,6.48,11.43,2.73,7.08,8.36,55.0,0.36,55.58,2.44,164.0
2021,7,29,13,379.54,972.08,0.3,0.21,16.88,184.8,434.73,27.48,0.98,5.02,11.58,3.25,7.41,8.67,56.5,0.38,55.55,2.7,173.02
2021,7,29,14,420.89,874.77,0.37,0.21,28.82,200.3,390.55,29.55,0.99,4.92,11.2,3.7,7.45,8.97,59.94,0.38,55.52,2.88,180.31
2021,7,29,15,205.87,716.95,0.21,0.2,41.75,100.52,319.3,15.12,0.43,2.25,10.37,4.01,7.19,9.22,64.94,0.4,55.5,2.97,186.79
2021,7,29,16,132.16,511.27,0.17,0.2,54.87,61.25,225.92,9.23,0.2,1.02,9.17,4.27,6.72,9.4,71.69,0.58,55.5,3.1,187.97
2021,7,29,17,85.62,287.48,0.17,0.19,67.91,38.4,124.7,5.67,0.08,0.38,7.86,4.53,6.19,9.58,79.75,1.04,55.49,3.34,179.87
2021,7,29,18,43.13,89.95,0.2,0.2,80.34,19.25,37.8,2.78,0.02,0.05,6.41,4.71,5.56,9.64,88.88,0.77,55.49,3.5,182.43
2021,7,29,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.19,3.64,3.92,8.97,96.44,1.14,55.54,3.14,207.07
2021,7,29,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.03,2.49,2.76,8.24,96.69,1.23,55.61,2.98,214.98
2021,7,29,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.57,2.01,2.29,7.93,96.44,1.29,55.67,3.0,218.75
2021,7,29,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.21,1.55,1.88,7.69,95.69,1.22,55.69,2.72,221.15
2021,7,29,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.86,0.99,1.43,7.39,94.12,1.0,55.71,2.26,221.22
2021,7,30,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.56,0.55,1.05,7.14,93.12,0.89,55.7,1.81,222.9
2021,7,30,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.12,0.17,0.64,6.96,93.5,0.74,55.7,1.25,229.05
2021,7,30,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.01,-0.01,0.51,6.84,92.88,0.6,55.68,0.57,254.81
2021,7,30,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.82,-0.07,0.37,6.84,93.75,0.51,55.66,0.39,321.52
2021,7,30,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.62,-0.2,0.2,6.77,94.12,0.45,55.66,0.62,352.79
2021,7,30,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.27,0.14,6.71,94.25,0.43,55.67,0.82,353.42
2021,7,30,6,47.96,82.75,0.25,0.2,81.66,21.05,34.85,2.92,0.01,0.05,1.28,0.08,0.68,6.9,91.56,0.21,55.69,1.1,351.81
2021,7,30,7,224.61,298.98,0.48,0.21,69.04,97.83,132.83,13.34,0.16,0.8,3.4,0.86,2.12,7.26,83.31,0.19,55.71,1.02,339.75
2021,7,30,8,372.54,532.33,0.51,0.2,56.02,166.5,240.05,23.75,0.52,2.55,6.35,1.21,3.78,7.45,69.5,0.15,55.73,0.57,296.21
2021,7,30,9,485.82,739.27,0.5,0.21,42.91,220.77,334.15,32.48,0.94,4.95,8.47,1.73,5.09,7.75,62.44,0.09,55.73,0.73,244.54
2021,7,30,10,636.91,900.42,0.55,0.21,29.96,296.92,406.55,43.65,1.5,7.35,10.06,2.3,6.18,8.06,58.44,0.06,55.72,1.03,212.6
2021,7,30,11,675.71,1000.3,0.54,0.19,17.91,317.48,450.48,47.42,1.76,9.02,11.0,2.9,6.95,8.42,57.31,0.07,55.69,1.48,202.36
2021,7,30,12,604.81,1036.2,0.47,0.19,10.84,294.23,466.17,44.49,1.7,8.98,11.54,3.43,7.48,8.79,57.44,0.11,55.65,1.83,201.53
2021,7,30,13,583.9,1011.25,0.46,0.21,17.03,275.6,453.58,41.58,1.55,7.98,11.68,3.89,7.79,9.09,58.81,0.16,55.62,2.2,199.91
2021,7,30,14,390.1,911.42,0.34,0.21,28.93,186.52,409.88,28.55,0.99,4.95,11.29,4.23,7.76,9.34,61.94,0.22,55.6,2.46,200.62
2021,7,30,15,268.16,754.25,0.27,0.2,41.85,127.6,339.85,19.48,0.58,3.05,10.53,4.53,7.53,9.52,66.5,0.29,55.58,2.59,201.93
2021,7,30,16,210.74,551.08,0.28,0.15,54.97,97.23,248.92,14.27,0.31,1.58,9.55,4.76,7.16,9.7,72.19,0.39,55.57,2.52,204.5
2021,7,30,17,93.61,328.08,0.19,0.2,68.02,41.8,148.02,6.0,0.08,0.38,8.29,4.84,6.56,9.7,79.0,0.59,55.58,2.33,209.58
2021,7,30,18,54.09,111.5,0.25,0.2,80.49,23.67,48.6,3.3,0.02,0.08,7.12,4.9,6.01,9.77,85.94,0.53,55.61,2.1,213.16
2021,7,30,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.22,4.97,5.59,9.83,91.75,0.85,55.62,1.83,214.03
2021,7,30,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.67,4.82,5.24,9.7,94.38,1.19,55.65,1.59,214.62
2021,7,30,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.05,4.44,4.75,9.46,96.0,1.17,55.66,1.42,223.44
2021,7,30,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.16,3.79,3.98,9.03,97.75,0.82,55.65,1.29,239.39
2021,7,30,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.65,3.25,3.45,8.67,97.38,0.5,55.61,1.46,241.93
2021,7,31,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.12,2.71,2.91,8.36,97.31,0.35,55.59,1.63,228.69
2021,7,31,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.55,2.16,2.36,8.06,97.38,0.31,55.59,1.56,206.82
2021,7,31,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.3,1.82,2.06,7.81,96.69,0.29,55.6,1.12,203.51
2021,7,31,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.26,1.71,1.99,7.75,96.19,0.23,55.59,0.21,221.99
2021,7,31,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.92,1.53,1.73,7.69,97.38,0.16,55.6,0.86,30.52
2021,7,31,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.5,1.12,1.31,7.45,97.31,0.1,55.64,1.46,30.28
2021,7,31,6,40.98,82.27,0.22,0.2,81.78,18.77,34.35,2.75,0.01,0.05,2.33,1.23,1.78,7.51,92.25,0.11,55.68,1.68,32.88
2021,7,31,7,176.39,292.85,0.38,0.2,69.13,78.25,129.15,11.25,0.14,0.7,4.58,1.71,3.15,7.75,81.5,0.09,55.71,1.28,60.3
2021,7,31,8,333.2,520.8,0.45,0.2,56.1,147.88,233.15,21.27,0.46,2.3,7.23,2.2,4.72,8.06,70.31,0.08,55.73,1.43,141.88
2021,7,31,9,507.2,723.92,0.52,0.21,42.98,226.9,324.85,32.96,0.94,4.98,8.94,2.48,5.71,8.18,63.75,0.09,55.74,2.33,170.54
2021,7,31,10,582.38,883.1,0.51,0.16,30.05,268.1,396.17,39.6,1.34,6.65,10.1,2.9,6.5,8.42,60.81,0.11,55.75,3.21,179.3
2021,7,31,11,594.52,987.85,0.48,0.22,18.05,278.33,443.2,41.12,1.52,7.75,10.6,3.55,7.08,8.85,61.69,0.11,55.74,4.07,185.39
2021,7,31,12,566.94,1018.83,0.44,0.22,11.06,276.05,457.58,41.1,1.57,8.25,10.69,4.07,7.38,9.16,63.56,0.09,55.72,4.63,189.03
2021,7,31,13,526.35,990.38,0.41,0.21,17.2,249.65,444.17,37.64,1.4,7.12,10.59,4.41,7.5,9.4,65.5,0.08,55.69,4.94,192.04
2021,7,31,14,486.5,892.8,0.42,0.21,29.05,228.45,400.67,33.84,1.16,5.8,10.2,4.68,7.44,9.58,68.5,0.07,55.66,4.97,195.13
2021,7,31,15,388.07,735.38,0.4,0.21,41.95,180.58,329.67,26.52,0.78,4.1,9.66,4.75,7.21,9.64,71.31,0.05,55.64,4.78,197.19
2021,7,31,16,245.59,536.52,0.33,0.2,55.07,111.75,240.17,16.32,0.37,1.83,9.04,4.58,6.81,9.52,73.5,0.05,55.63,4.45,198.63
2021,7,31,17,106.61,311.98,0.22,0.2,68.13,47.0,138.1,6.64,0.09,0.42,7.97,4.48,6.22,9.46,78.5,0.06,55.65,3.94,201.38
2021,7,31,18,49.7,99.33,0.23,0.2,80.65,21.7,41.92,3.02,0.02,0.05,6.55,4.54,5.54,9.46,86.94,0.07,55.67,3.23,206.13
2021,7,31,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.42,4.64,5.03,9.58,94.81,0.16,55.69,2.5,210.26
2021,7,31,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.13,4.64,4.89,9.58,96.81,0.22,55.73,2.18,204.36
2021,7,31,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.01,4.61,4.81,9.58,97.44,0.23,55.76,1.93,195.5
2021,7,31,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.75,4.48,4.61,9.46,98.44,0.28,55.76,1.58,198.17
2021,7,31,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.49,4.22,4.35,9.28,98.5,0.32,55.74,1.4,198.84
2021,8,1,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.35,4.02,4.19,9.16,98.06,0.29,55.7,1.2,195.48
2021,8,1,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.18,3.83,4.0,9.03,97.88,0.17,55.67,1.0,193.06
2021,8,1,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.01,3.64,3.83,8.97,97.75,0.09,55.64,0.86,185.76
2021,8,1,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.73,3.41,3.57,8.79,98.0,0.05,55.6,0.81,175.56
2021,8,1,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.51,3.24,3.37,8.67,98.25,0.03,55.6,0.86,172.68
2021,8,1,5,6.16,0.67,2.26,0.02,89.88,0.23,0.25,0.03,0.0,0.0,3.34,3.12,3.23,8.61,98.56,0.01,55.6,0.91,178.03
2021,8,1,6,48.66,80.2,0.27,0.21,82.02,21.4,33.6,2.9,0.01,0.05,3.95,3.38,3.66,8.79,96.19,0.0,55.62,1.04,183.87
2021,8,1,7,193.84,292.33,0.41,0.2,69.22,84.95,129.17,11.65,0.15,0.7,5.07,3.47,4.27,8.79,89.38,0.0,55.64,1.12,196.16
2021,8,1,8,365.63,517.35,0.5,0.12,56.18,165.55,231.62,23.36,0.5,2.5,6.82,3.73,5.27,8.97,80.62,0.0,55.65,1.57,205.41
2021,8,1,9,457.22,722.5,0.48,0.15,43.07,212.33,324.4,31.05,0.91,4.73,8.79,4.03,6.4,9.16,72.06,0.0,55.66,2.44,199.42
2021,8,1,10,546.95,884.23,0.48,0.21,30.15,256.0,396.73,37.77,1.29,6.4,10.3,4.21,7.25,9.28,65.88,0.0,55.65,3.55,195.72
2021,8,1,11,545.84,985.15,0.44,0.21,18.19,254.15,441.15,37.77,1.41,7.17,10.9,4.6,7.75,9.52,65.12,0.01,55.63,4.51,195.17
2021,8,1,12,558.21,1043.48,0.43,0.22,11.3,269.17,469.95,41.37,1.61,8.45,10.55,5.14,7.84,9.95,69.19,0.03,55.6,5.12,197.66
2021,8,1,13,490.34,1005.08,0.39,0.21,17.37,237.0,450.58,36.2,1.37,7.0,10.01,5.43,7.72,10.13,73.06,0.05,55.56,5.43,200.65
2021,8,1,14,465.38,901.27,0.41,0.21,29.17,219.52,403.67,32.95,1.15,5.7,9.33,5.6,7.46,10.25,77.38,0.06,55.53,5.46,202.27
2021,8,1,15,351.38,741.1,0.36,0.21,42.07,165.17,331.75,24.72,0.74,3.88,8.47,5.56,7.01,10.19,81.88,0.06,55.52,5.3,202.55
2021,8,1,16,239.72,532.52,0.32,0.12,55.18,110.1,237.48,16.0,0.36,1.77,7.02,5.29,6.15,10.01,88.62,0.06,55.51,4.6,199.97
2021,8,1,17,126.41,303.08,0.26,0.07,68.24,56.17,133.08,7.73,0.1,0.5,5.86,4.46,5.16,9.46,90.75,0.05,55.52,4.22,198.57
2021,8,1,18,57.93,94.88,0.27,0.2,80.8,25.05,39.83,3.46,0.02,0.08,4.31,3.35,3.83,8.79,93.62,0.01,55.55,3.11,199.39
2021,8,1,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.26,2.69,2.98,8.36,96.38,0.01,55.61,2.5,208.81
2021,8,1,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.63,1.99,2.31,7.93,96.0,0.02,55.68,2.22,224.86
2021,8,1,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.49,1.76,2.13,7.81,95.38,0.02,55.74,1.8,238.1
2021,8,1,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.47,1.59,2.03,7.69,94.31,0.01,55.77,1.51,245.83
2021,8,1,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.31,1.33,1.82,7.57,93.44,0.02,55.76,1.03,239.56
2021,8,2,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.11,1.28,1.69,7.51,94.44,0.02,55.73,0.84,207.28
2021,8,2,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.86,1.26,1.56,7.51,95.88,0.02,55.7,1.02,192.43
2021,8,2,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.46,1.03,1.25,7.39,97.0,0.02,55.67,0.92,185.37
2021,8,2,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.21,0.69,0.95,7.2,96.38,0.02,55.66,0.6,174.74
2021,8,2,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.11,0.46,0.79,7.08,95.44,0.01,55.66,0.36,150.1
2021,8,2,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.1,0.35,0.73,7.02,94.81,0.01,55.68,0.13,3.37
2021,8,2,6,55.68,71.7,0.3,0.23,82.02,23.8,29.73,3.18,0.01,0.05,2.07,0.9,1.48,7.32,92.0,0.0,55.74,0.99,344.86
2021,8,2,7,215.72,267.0,0.46,0.14,69.31,93.08,115.17,12.35,0.15,0.73,4.47,0.82,2.64,7.26,77.19,0.0,55.78,0.58,0.0
2021,8,2,8,391.65,492.55,0.53,0.16,56.27,173.95,217.08,23.76,0.49,2.45,7.26,0.59,3.92,7.14,62.56,0.0,55.8,1.29,178.26
2021,8,2,9,554.33,698.9,0.58,0.19,43.16,248.98,310.1,34.86,0.97,5.02,9.27,1.09,5.19,7.39,56.56,0.0,55.81,2.55,190.04
2021,8,2,10,626.14,864.33,0.55,0.21,30.25,278.95,384.25,40.66,1.37,6.75,10.64,1.96,6.3,7.87,54.94,0.0,55.81,3.47,197.82
2021,8,2,11,642.98,969.27,0.52,0.22,18.34,296.12,431.73,42.92,1.56,7.98,11.37,2.94,7.15,8.48,56.12,0.0,55.8,4.19,203.6
2021,8,2,12,558.05,1026.02,0.43,0.22,11.54,266.92,461.73,40.4,1.54,8.05,11.53,3.78,7.65,8.97,58.94,0.0,55.77,4.74,207.83
2021,8,2,13,577.67,983.92,0.46,0.17,17.55,271.67,440.95,40.57,1.49,7.67,11.24,4.32,7.78,9.34,62.38,0.0,55.73,4.97,211.12
2021,8,2,14,552.8,884.17,0.48,0.22,29.3,256.38,395.92,37.58,1.27,6.27,10.8,4.54,7.66,9.46,65.25,0.0,55.7,4.97,213.19
2021,8,2,15,399.05,723.42,0.41,0.21,42.18,183.58,323.23,26.97,0.78,4.15,10.15,4.42,7.28,9.4,67.5,0.0,55.68,4.74,214.87
2021,8,2,16,262.13,516.95,0.35,0.2,55.3,118.4,229.4,17.27,0.38,1.92,9.3,4.19,6.75,9.28,70.38,0.0,55.68,4.43,216.18
2021,8,2,17,163.97,288.62,0.34,0.2,68.37,71.35,125.45,9.94,0.13,0.62,8.12,4.02,6.07,9.16,75.31,0.0,55.7,3.96,217.23
2021,8,2,18,56.22,85.77,0.27,0.21,80.97,23.98,35.58,3.28,0.02,0.05,6.73,4.23,5.48,9.28,83.94,0.27,55.73,3.17,214.75
2021,8,2,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.73,4.67,5.2,9.58,92.88,0.31,55.76,2.45,203.87
2021,8,2,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.45,4.77,5.11,9.64,95.31,0.35,55.78,2.19,192.15
2021,8,2,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.1,4.69,4.9,9.58,97.12,0.37,55.79,2.14,185.23
2021,8,2,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.51,4.18,4.35,9.22,97.62,0.33,55.77,2.29,186.47
2021,8,2,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.93,3.61,3.77,8.91,97.88,0.27,55.76,2.34,194.87
2021,8,3,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.61,3.32,3.47,8.73,98.0,0.17,55.76,2.33,203.48
2021,8,3,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.23,3.01,3.12,8.48,98.44,0.1,55.76,2.04,209.12
2021,8,3,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.87,2.74,2.8,8.36,99.12,0.04,55.76,1.57,216.07
2021,8,3,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.58,2.4,2.49,8.18,98.81,0.02,55.76,1.22,231.23
2021,8,3,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.36,1.99,2.17,7.87,97.38,0.01,55.78,0.89,261.44
2021,8,3,5,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.87,1.31,1.59,7.51,96.0,0.0,55.8,0.91,325.9
2021,8,3,6,48.05,70.55,0.27,0.21,82.14,20.35,28.88,2.73,0.01,0.05,2.75,1.43,2.08,7.57,90.88,0.01,55.82,1.27,351.52
